pprojid	profileid	filename	date_time	latitude	longitude	psampleid	depth	watervolume	class01	class02	class03	class04	class05	class06	class07	class08	class09	class10	class11	class12	class13	class14	class15	class16	class18	class19	class20	class21	class22	class23	class24	class25	class26	class27	class28	class29	class30	class31	class32	class33	class34	class35	class36	class37	class38	class39	class40	class41	class42	class43	class44	class45	biovol01	biovol02	biovol03	biovol04	biovol05	biovol06	biovol07	biovol08	biovol09	biovol10	biovol11	biovol12	biovol13	biovol14	biovol15	biovol16	biovol17	biovol18	biovol19	biovol20	biovol21	biovol22	biovol23	biovol24	biovol25	biovol26	biovol27	biovol28	biovol29	biovol30	biovol31	biovol32	biovol33	biovol34	biovol35	biovol36	biovol37	biovol38	biovol39	biovol40	biovol41	biovol42	biovol43	biovol44	biovol45
356	ensuse001b-040-02-ASC	ensuse001b-040-02-ASC_000101LP_DEPTH_LPM.txt	2021-10-05 21:24:34	-37.065	8.412	32097	712.5	27.6																	0	0	8579	244	174	130	42	12	7	3	0	0	0	0	0	0	0																																																								
356	ensuse001b-040-02-ASC	ensuse001b-040-02-ASC_000101LP_DEPTH_LPM.txt	2021-10-05 21:24:34	-37.065	8.412	32097	732.5	27.6																	0	0	8225	226	172	107	33	10	9	2	1	0	0	0	0	0	0																																																								
356	ensuse001b-040-02-ASC	ensuse001b-040-02-ASC_000101LP_DEPTH_LPM.txt	2021-10-05 21:24:34	-37.065	8.412	32097	752.5	27.0																	0	0	8247	232	162	91	41	11	4	4	1	0	0	0	0	0	0																																																								
356	ensuse001b-040-02-ASC	ensuse001b-040-02-ASC_000101LP_DEPTH_LPM.txt	2021-10-05 21:24:34	-37.065	8.412	32097	772.5	28.2																	0	0	8624	303	180	112	41	10	7	4	2	0	0	2	1	0	0																																																								
356	ensuse001b-040-02-ASC	ensuse001b-040-02-ASC_000101LP_DEPTH_LPM.txt	2021-10-05 21:24:34	-37.065	8.412	32097	792.5	27.6																	0	0	8101	223	163	114	43	19	7	1	1	1	0	0	0	0	0																																																								
356	ensuse001b-040-02-ASC	ensuse001b-040-02-ASC_000101LP_DEPTH_LPM.txt	2021-10-05 21:24:34	-37.065	8.412	32097	812.5	26.4																	0	0	7857	236	164	134	47	14	6	6	2	4	2	0	1	0	0																																																								
356	ensuse001b-040-02-ASC	ensuse001b-040-02-ASC_000101LP_DEPTH_LPM.txt	2021-10-05 21:24:34	-37.065	8.412	32097	832.5	27.0																	0	0	8121	223	179	105	44	14	11	2	2	1	1	0	0	0	0																																																								
356	ensuse001b-040-02-ASC	ensuse001b-040-02-ASC_000101LP_DEPTH_LPM.txt	2021-10-05 21:24:34	-37.065	8.412	32097	852.5	29.4																	0	0	8770	235	183	109	43	21	2	3	1	0	0	0	0	0	0																																																								
356	ensuse001b-040-02-ASC	ensuse001b-040-02-ASC_000101LP_DEPTH_LPM.txt	2021-10-05 21:24:34	-37.065	8.412	32097	872.5	27.6																	0	0	8464	248	144	103	35	16	6	2	0	0	0	0	0	0	0																																																								
356	ensuse001b-040-02-ASC	ensuse001b-040-02-ASC_000101LP_DEPTH_LPM.txt	2021-10-05 21:24:34	-37.065	8.412	32097	892.5	27.6																	0	0	8180	229	159	87	39	14	5	4	3	0	0	0	0	0	0																																																								
356	ensuse001b-040-02-ASC	ensuse001b-040-02-ASC_000101LP_DEPTH_LPM.txt	2021-10-05 21:24:34	-37.065	8.412	32097	912.5	25.2																	0	0	7475	191	139	94	30	9	3	3	0	0	0	0	0	0	0																																																								
356	ensuse001b-040-02-ASC	ensuse001b-040-02-ASC_000101LP_DEPTH_LPM.txt	2021-10-05 21:24:34	-37.065	8.412	32097	932.5	24.6																	0	0	7384	200	143	115	40	12	5	3	1	1	0	0	0	0	0																																																								
356	ensuse001b-040-02-ASC	ensuse001b-040-02-ASC_000101LP_DEPTH_LPM.txt	2021-10-05 21:24:34	-37.065	8.412	32097	952.5	24.6																	0	0	7244	221	137	90	39	8	4	2	0	0	1	1	0	0	0																																																								
356	ensuse001b-040-02-ASC	ensuse001b-040-02-ASC_000101LP_DEPTH_LPM.txt	2021-10-05 21:24:34	-37.065	8.412	32097	972.5	25.8																	0	0	7666	197	157	83	33	16	5	3	0	1	0	0	0	0	0																																																								
356	ensuse001b-040-02-ASC	ensuse001b-040-02-ASC_000101LP_DEPTH_LPM.txt	2021-10-05 21:24:34	-37.065	8.412	32097	987.5	37.8																	0	0	11197	315	215	137	48	22	11	7	1	0	0	0	0	0	0																																																								
356	ensuse001b-040-02-PAR	ensuse001b-040-02-PAR_000101LP_TIME_LPM.txt	2021-10-04 06:15:57	-37.065	8.412	32098	323.1	12.0																	0	0	3877	175	112	49	12	13	7	0	0	0	1	0	0	0	0																																																								
356	ensuse001b-040-02-PAR	ensuse001b-040-02-PAR_000101LP_TIME_LPM.txt	2021-10-04 06:15:57	-37.065	8.412	32098	339.7	12.0																	0	0	3924	159	85	42	11	7	3	1	3	3	0	0	0	0	0																																																								
356	ensuse001b-040-02-PAR	ensuse001b-040-02-PAR_000101LP_TIME_LPM.txt	2021-10-04 06:15:57	-37.065	8.412	32098	373.0	12.0																	0	0	3850	137	72	43	14	5	7	2	2	0	0	1	0	1	0																																																								
356	ensuse001b-040-02-PAR	ensuse001b-040-02-PAR_000101LP_TIME_LPM.txt	2021-10-04 06:15:57	-37.065	8.412	32098	372.6	12.0																	0	0	3761	127	69	48	8	0	2	6	2	0	0	0	0	0	0																																																								
356	ensuse001b-040-02-PAR	ensuse001b-040-02-PAR_000101LP_TIME_LPM.txt	2021-10-04 06:15:57	-37.065	8.412	32098	377.7	12.0																	0	0	3739	106	69	40	14	4	3	1	0	2	1	0	0	0	0																																																								
356	ensuse001b-040-02-PAR	ensuse001b-040-02-PAR_000101LP_TIME_LPM.txt	2021-10-04 06:15:57	-37.065	8.412	32098	377.5	12.0																	0	0	3601	107	67	40	16	7	1	1	1	0	0	0	0	0	0																																																								
356	ensuse001b-040-02-PAR	ensuse001b-040-02-PAR_000101LP_TIME_LPM.txt	2021-10-04 06:15:57	-37.065	8.412	32098	380.9	12.0																	0	0	3795	113	71	53	19	4	7	1	0	0	2	0	0	0	0																																																								
356	ensuse001b-040-02-PAR	ensuse001b-040-02-PAR_000101LP_TIME_LPM.txt	2021-10-04 06:15:57	-37.065	8.412	32098	382.4	12.0																	0	0	3646	109	89	38	14	4	3	4	2	0	1	0	0	0	0																																																								
356	ensuse001b-040-02-PAR	ensuse001b-040-02-PAR_000101LP_TIME_LPM.txt	2021-10-04 06:15:57	-37.065	8.412	32098	379.4	12.0																	0	0	3753	105	86	51	13	10	3	0	2	0	1	0	0	0	0																																																								
356	ensuse001b-040-02-PAR	ensuse001b-040-02-PAR_000101LP_TIME_LPM.txt	2021-10-04 06:15:57	-37.065	8.412	32098	384.5	12.0																	0	0	3846	137	81	45	14	9	4	2	2	2	0	0	0	0	0																																																								
356	ensuse001b-040-02-PAR	ensuse001b-040-02-PAR_000101LP_TIME_LPM.txt	2021-10-04 06:15:57	-37.065	8.412	32098	384.5	12.0																	0	0	3785	127	83	36	14	8	2	1	1	0	0	0	0	0	0																																																								
356	ensuse001b-040-02-PAR	ensuse001b-040-02-PAR_000101LP_TIME_LPM.txt	2021-10-04 06:15:57	-37.065	8.412	32098	387.3	12.0																	0	0	3820	131	77	55	19	9	4	2	3	0	0	0	0	0	0																																																								
356	ensuse001b-040-02-PAR	ensuse001b-040-02-PAR_000101LP_TIME_LPM.txt	2021-10-04 06:15:57	-37.065	8.412	32098	382.4	12.0																	0	0	3852	137	63	43	10	7	1	0	1	0	2	0	0	0	0																																																								
356	ensuse001b-040-02-PAR	ensuse001b-040-02-PAR_000101LP_TIME_LPM.txt	2021-10-04 06:15:57	-37.065	8.412	32098	381.8	12.0																	0	0	3811	119	93	41	16	3	5	4	1	0	1	0	0	0	0																																																								
356	ensuse001b-040-02-PAR	ensuse001b-040-02-PAR_000101LP_TIME_LPM.txt	2021-10-04 06:15:57	-37.065	8.412	32098	383.5	12.0																	0	0	3792	127	81	53	15	4	6	3	1	2	0	0	0	0	0																																																								
356	ensuse001b-040-02-PAR	ensuse001b-040-02-PAR_000101LP_TIME_LPM.txt	2021-10-04 06:15:57	-37.065	8.412	32098	391.3	12.0																	0	0	3821	119	86	53	24	2	0	0	1	2	2	0	0	0	0																																																								
356	ensuse001b-040-02-PAR	ensuse001b-040-02-PAR_000101LP_TIME_LPM.txt	2021-10-04 06:15:57	-37.065	8.412	32098	389.5	12.0																	0	0	3838	123	82	44	16	7	10	3	2	1	0	0	0	0	0																																																								
356	ensuse001b-040-02-PAR	ensuse001b-040-02-PAR_000101LP_TIME_LPM.txt	2021-10-04 06:15:57	-37.065	8.412	32098	384.5	12.0																	0	0	3778	138	58	30	11	18	4	1	0	0	0	0	0	0	0																																																								
356	ensuse001b-040-02-PAR	ensuse001b-040-02-PAR_000101LP_TIME_LPM.txt	2021-10-04 06:15:57	-37.065	8.412	32098	382.3	12.0																	0	0	3721	147	76	55	23	9	5	2	2	0	0	0	0	0	0																																																								
356	ensuse001b-040-02-PAR	ensuse001b-040-02-PAR_000101LP_TIME_LPM.txt	2021-10-04 06:15:57	-37.065	8.412	32098	385.1	12.0																	0	0	3651	146	81	41	18	6	3	1	1	4	0	0	0	0	0																																																								
356	ensuse001b-040-02-PAR	ensuse001b-040-02-PAR_000101LP_TIME_LPM.txt	2021-10-04 06:15:57	-37.065	8.412	32098	392.1	12.0																	0	0	3875	128	77	53	20	7	2	2	1	1	0	0	0	0	0																																																								
356	ensuse001b-040-02-PAR	ensuse001b-040-02-PAR_000101LP_TIME_LPM.txt	2021-10-04 06:15:57	-37.065	8.412	32098	384.7	12.0																	0	0	3886	127	72	38	5	9	3	3	0	0	0	0	0	0	0																																																								
356	ensuse001b-040-02-PAR	ensuse001b-040-02-PAR_000101LP_TIME_LPM.txt	2021-10-04 06:15:57	-37.065	8.412	32098	384.4	12.0																	0	0	3845	133	81	44	15	6	6	5	0	0	0	0	0	0	0																																																								
356	ensuse001b-040-02-PAR	ensuse001b-040-02-PAR_000101LP_TIME_LPM.txt	2021-10-04 06:15:57	-37.065	8.412	32098	380.5	12.0																	0	0	3892	136	96	39	19	11	5	2	1	2	0	0	0	0	0																																																								
356	ensuse001b-040-02-PAR	ensuse001b-040-02-PAR_000101LP_TIME_LPM.txt	2021-10-04 06:15:57	-37.065	8.412	32098	384.8	12.0																	0	0	3953	135	102	62	22	6	7	2	0	0	0	0	0	0	0																																																								
356	ensuse001b-040-02-PAR	ensuse001b-040-02-PAR_000101LP_TIME_LPM.txt	2021-10-04 06:15:57	-37.065	8.412	32098	390.7	12.0																	0	0	3766	134	77	64	12	17	9	0	0	0	0	0	0	0	0																																																								
356	ensuse001b-040-02-PAR	ensuse001b-040-02-PAR_000101LP_TIME_LPM.txt	2021-10-04 06:15:57	-37.065	8.412	32098	394.6	12.0																	0	0	3754	114	86	40	20	9	4	5	0	0	0	0	0	0	0																																																								
356	ensuse001b-040-02-PAR	ensuse001b-040-02-PAR_000101LP_TIME_LPM.txt	2021-10-04 06:15:57	-37.065	8.412	32098	390.7	12.0																	0	0	3855	147	78	52	20	7	2	2	2	0	0	0	0	0	0																																																								
356	ensuse001b-040-02-PAR	ensuse001b-040-02-PAR_000101LP_TIME_LPM.txt	2021-10-04 06:15:57	-37.065	8.412	32098	394.3	12.0																	0	0	3754	144	87	44	19	10	7	1	1	1	0	0	0	1	0																																																								
356	ensuse001b-040-02-PAR	ensuse001b-040-02-PAR_000101LP_TIME_LPM.txt	2021-10-04 06:15:57	-37.065	8.412	32098	391.3	12.0																	0	0	3692	126	74	35	11	7	3	3	0	0	0	0	0	0	0																																																								
356	ensuse001b-040-02-PAR	ensuse001b-040-02-PAR_000101LP_TIME_LPM.txt	2021-10-04 06:15:57	-37.065	8.412	32098	387.8	12.0																	0	0	3851	146	79	45	15	9	5	3	1	1	0	1	0	0	0																																																								
356	ensuse001b-040-02-PAR	ensuse001b-040-02-PAR_000101LP_TIME_LPM.txt	2021-10-04 06:15:57	-37.065	8.412	32098	386.6	12.0																	0	0	3712	117	78	55	15	8	2	1	2	2	0	0	0	0	0																																																								
356	ensuse001b-040-02-PAR	ensuse001b-040-02-PAR_000101LP_TIME_LPM.txt	2021-10-04 06:15:57	-37.065	8.412	32098	386.0	12.0																	0	0	3876	145	66	42	26	12	1	0	0	0	0	0	0	0	0																																																								
356	ensuse001b-040-02-PAR	ensuse001b-040-02-PAR_000101LP_TIME_LPM.txt	2021-10-04 06:15:57	-37.065	8.412	32098	386.4	12.0																	0	0	3854	162	93	58	21	17	5	8	6	0	2	1	0	0	0																																																								
356	ensuse001b-040-02-PAR	ensuse001b-040-02-PAR_000101LP_TIME_LPM.txt	2021-10-04 06:15:57	-37.065	8.412	32098	388.5	12.0																	0	0	3886	130	120	54	19	10	2	2	1	1	1	0	0	0	0																																																								
356	ensuse001b-040-02-PAR	ensuse001b-040-02-PAR_000101LP_TIME_LPM.txt	2021-10-04 06:15:57	-37.065	8.412	32098	381.7	12.0																	0	0	3876	137	107	59	13	10	6	1	0	0	0	0	0	0	0																																																								
356	ensuse001b-040-02-PAR	ensuse001b-040-02-PAR_000101LP_TIME_LPM.txt	2021-10-04 06:15:57	-37.065	8.412	32098	384.1	12.0																	0	0	3832	148	96	42	19	8	8	0	0	1	2	0	1	3	0																																																								
356	ensuse001b-040-02-PAR	ensuse001b-040-02-PAR_000101LP_TIME_LPM.txt	2021-10-04 06:15:57	-37.065	8.412	32098	387.4	12.0																	0	0	3833	144	88	50	18	6	6	4	3	1	0	0	0	0	0																																																								
356	ensuse001b-040-02-PAR	ensuse001b-040-02-PAR_000101LP_TIME_LPM.txt	2021-10-04 06:15:57	-37.065	8.412	32098	392.4	12.0																	0	0	3938	126	74	47	17	7	2	1	2	2	1	0	0	0	0																																																								
356	ensuse001b-040-02-PAR	ensuse001b-040-02-PAR_000101LP_TIME_LPM.txt	2021-10-04 06:15:57	-37.065	8.412	32098	394.1	12.0																	0	0	3885	124	71	44	12	7	2	1	0	0	0	0	0	0	0																																																								
356	ensuse001b-040-02-PAR	ensuse001b-040-02-PAR_000101LP_TIME_LPM.txt	2021-10-04 06:15:57	-37.065	8.412	32098	391.3	12.0																	0	0	3978	120	92	52	15	5	2	5	2	0	0	0	0	0	0																																																								
356	ensuse001b-040-02-PAR	ensuse001b-040-02-PAR_000101LP_TIME_LPM.txt	2021-10-04 06:15:57	-37.065	8.412	32098	393.1	12.0																	0	0	3753	127	76	41	20	9	6	2	1	1	1	0	0	0	0																																																								
356	ensuse001b-040-02-PAR	ensuse001b-040-02-PAR_000101LP_TIME_LPM.txt	2021-10-04 06:15:57	-37.065	8.412	32098	384.0	12.0																	0	0	3781	129	75	45	21	6	2	2	0	0	0	0	0	0	0																																																								
356	ensuse001b-040-02-PAR	ensuse001b-040-02-PAR_000101LP_TIME_LPM.txt	2021-10-04 06:15:57	-37.065	8.412	32098	375.5	12.0																	0	0	3603	139	72	46	17	3	3	1	1	2	0	0	0	0	0																																																								
356	ensuse001b-040-02-PAR	ensuse001b-040-02-PAR_000101LP_TIME_LPM.txt	2021-10-04 06:15:57	-37.065	8.412	32098	382.1	12.0																	0	0	3815	133	94	41	14	10	2	1	1	1	0	1	0	0	0																																																								
356	ensuse001b-040-02-PAR	ensuse001b-040-02-PAR_000101LP_TIME_LPM.txt	2021-10-04 06:15:57	-37.065	8.412	32098	387.9	12.0																	0	0	3889	160	84	52	14	13	2	0	1	0	1	0	2	0	0																																																								
356	ensuse001b-040-02-PAR	ensuse001b-040-02-PAR_000101LP_TIME_LPM.txt	2021-10-04 06:15:57	-37.065	8.412	32098	384.2	12.0																	0	0	3836	112	74	48	12	6	6	2	2	1	0	0	0	0	0																																																								
356	ensuse001b-040-02-PAR	ensuse001b-040-02-PAR_000101LP_TIME_LPM.txt	2021-10-04 06:15:57	-37.065	8.412	32098	387.6	12.0																	0	0	3863	148	77	38	14	8	8	1	3	1	0	0	0	0	0																																																								
356	ensuse001b-040-02-PAR	ensuse001b-040-02-PAR_000101LP_TIME_LPM.txt	2021-10-04 06:15:57	-37.065	8.412	32098	388.1	12.0																	0	0	3867	116	74	40	17	5	0	0	1	0	0	0	0	1	0																																																								
356	ensuse001b-040-02-PAR	ensuse001b-040-02-PAR_000101LP_TIME_LPM.txt	2021-10-04 06:15:57	-37.065	8.412	32098	385.3	12.0																	0	0	3950	119	76	43	15	7	5	2	0	2	0	1	0	0	0																																																								
356	ensuse001b-040-02-PAR	ensuse001b-040-02-PAR_000101LP_TIME_LPM.txt	2021-10-04 06:15:57	-37.065	8.412	32098	393.6	12.0																	0	0	3792	128	69	43	20	7	6	5	1	0	0	1	0	0	0																																																								
356	ensuse001b-040-02-PAR	ensuse001b-040-02-PAR_000101LP_TIME_LPM.txt	2021-10-04 06:15:57	-37.065	8.412	32098	389.6	12.0																	0	0	3976	138	106	81	28	9	5	4	2	1	0	0	0	0	0																																																								
356	ensuse001b-040-02-PAR	ensuse001b-040-02-PAR_000101LP_TIME_LPM.txt	2021-10-04 06:15:57	-37.065	8.412	32098	392.5	12.0																	0	0	3880	126	75	50	19	5	1	0	1	0	0	0	0	0	0																																																								
356	ensuse001b-040-02-PAR	ensuse001b-040-02-PAR_000101LP_TIME_LPM.txt	2021-10-04 06:15:57	-37.065	8.412	32098	390.4	12.0																	0	0	3750	139	91	43	10	4	7	3	2	0	1	0	0	0	0																																																								
356	ensuse001b-040-02-PAR	ensuse001b-040-02-PAR_000101LP_TIME_LPM.txt	2021-10-04 06:15:57	-37.065	8.412	32098	386.5	12.0																	0	0	3840	137	75	50	14	5	2	1	1	0	1	0	0	0	0																																																								
356	ensuse001b-040-02-PAR	ensuse001b-040-02-PAR_000101LP_TIME_LPM.txt	2021-10-04 06:15:57	-37.065	8.412	32098	380.8	12.0																	0	0	3909	143	84	51	22	11	3	3	1	1	0	1	0	0	0																																																								
356	ensuse001b-041-02-ASC	ensuse001b-041-02-ASC_000101LP_DEPTH_LPM.txt	2021-10-11 21:23:37	-37.678	7.645	32148	2.5	29.4																	0	0	11892	968	775	617	369	207	119	44	15	9	3	3	2	2	0																																																								
356	ensuse001b-041-02-ASC	ensuse001b-041-02-ASC_000101LP_DEPTH_LPM.txt	2021-10-11 21:23:37	-37.678	7.645	32148	12.5	23.4																	0	0	9132	613	566	511	242	151	88	35	15	5	1	4	6	3	1																																																								
356	ensuse001b-041-02-ASC	ensuse001b-041-02-ASC_000101LP_DEPTH_LPM.txt	2021-10-11 21:23:37	-37.678	7.645	32148	17.5	20.4																	0	0	7936	552	461	406	208	130	71	26	7	4	0	5	2	3	0																																																								
356	ensuse001b-041-02-ASC	ensuse001b-041-02-ASC_000101LP_DEPTH_LPM.txt	2021-10-11 21:23:37	-37.678	7.645	32148	22.5	23.4																	0	0	9115	636	492	480	254	157	78	25	20	9	4	4	5	3	0																																																								
356	ensuse001b-041-02-ASC	ensuse001b-041-02-ASC_000101LP_DEPTH_LPM.txt	2021-10-11 21:23:37	-37.678	7.645	32148	27.5	23.4																	0	0	9160	602	541	477	250	155	83	32	12	7	5	0	3	4	0																																																								
356	ensuse001b-041-02-ASC	ensuse001b-041-02-ASC_000101LP_DEPTH_LPM.txt	2021-10-11 21:23:37	-37.678	7.645	32148	32.5	43.8																	0	0	16848	1151	964	860	506	289	143	64	17	15	7	9	9	9	1																																																								
356	ensuse001b-041-02-ASC	ensuse001b-041-02-ASC_000101LP_DEPTH_LPM.txt	2021-10-11 21:23:37	-37.678	7.645	32148	37.5	21.0																	0	0	8137	537	437	422	239	119	68	20	9	1	1	3	2	2	0																																																								
356	ensuse001b-041-02-ASC	ensuse001b-041-02-ASC_000101LP_DEPTH_LPM.txt	2021-10-11 21:23:37	-37.678	7.645	32148	47.5	22.8																	0	0	9051	613	492	435	248	142	86	16	8	5	1	3	5	3	1																																																								
