RAWfilename	Latitude	Longitude	Date_Time	Pressure [dbar]	Vol [L] (sampled for this depth bin)	MiP_abun	MaP_abun	Mip_POC_cont_mgC_m3	Map_POC_cont_mgC_m3	Flux_mgC_m2	Respi_nmolO2_l_h	Temperature [degrees Celsius]	Practical salinity [psu]	Doxy [micromol/kg]	Chlorophyll-a [mg/m3]	bbp700 [m-1]
ensuse001b-039-01-PAR_000101LP_TIME_LPM.txt	-36.126	8.405	2021-09-25T10:07:54	363.5	12.0	22.417	0.083333	0.35831	0.001332	1.579	0.0					
ensuse001b-039-01-PAR_000101LP_TIME_LPM.txt	-36.126	8.405	2021-09-25T10:07:54	361.2	12.0	22.917	0.0	0.3663	0.0	1.4678	0.0					
ensuse001b-039-01-PAR_000101LP_TIME_LPM.txt	-36.126	8.405	2021-09-25T10:07:54	364.3	12.0	19.417	0.0	0.31035	0.0	1.3788	0.0					
ensuse001b-039-01-PAR_000101LP_TIME_LPM.txt	-36.126	8.405	2021-09-25T10:07:54	360.2	12.0	24.25	0.0	0.38761	0.0	1.679	0.0					
ensuse001b-039-01-PAR_000101LP_TIME_LPM.txt	-36.126	8.405	2021-09-25T10:07:54	366.5	12.0	22.917	0.66666	0.3663	0.010656	1.8236	0.0					
ensuse001b-039-01-PAR_000101LP_TIME_LPM.txt	-36.126	8.405	2021-09-25T10:07:54	368.9	12.0	20.083	0.0	0.32101	0.0	1.4233	0.0					
ensuse001b-039-01-PAR_000101LP_TIME_LPM.txt	-36.126	8.405	2021-09-25T10:07:54	370.4	12.0	24.833	0.0	0.39694	0.0	1.9237	0.0					
ensuse001b-039-01-PAR_000101LP_TIME_LPM.txt	-36.126	8.405	2021-09-25T10:07:54	367.8	12.0	18.917	0.16667	0.30236	0.002664	1.2343	0.0					
ensuse001b-039-01-PAR_000101LP_TIME_LPM.txt	-36.126	8.405	2021-09-25T10:07:54	362.7	12.0	20.167	0.0	0.32234	0.0	1.4455	0.0					
ensuse001b-039-01-PAR_000101LP_TIME_LPM.txt	-36.126	8.405	2021-09-25T10:07:54	362.4	12.0	22.333	0.16667	0.35697	0.002664	1.5345	0.0					
ensuse001b-039-01-PAR_000101LP_TIME_LPM.txt	-36.126	8.405	2021-09-25T10:07:54	362.2	12.0	20.5	0.25	0.32767	0.003996	1.301	0.0					
ensuse001b-039-01-PAR_000101LP_TIME_LPM.txt	-36.126	8.405	2021-09-25T10:07:54	354.8	12.0	21.833	0.33333	0.34898	0.005328	1.5011	0.0					
ensuse001b-039-01-PAR_000101LP_TIME_LPM.txt	-36.126	8.405	2021-09-25T10:07:54	364.4	12.0	19.167	0.0	0.30636	0.0	1.4122	0.0					
ensuse001b-039-01-PAR_000101LP_TIME_LPM.txt	-36.126	8.405	2021-09-25T10:07:54	364.9	12.0	22.333	0.0	0.35697	0.0	1.5678	0.0					
ensuse001b-039-01-PAR_000101LP_TIME_LPM.txt	-36.126	8.405	2021-09-25T10:07:54	363.5	12.0	22.0	0.0	0.35165	0.0	1.5456	0.0					
ensuse001b-039-01-PAR_000101LP_TIME_LPM.txt	-36.126	8.405	2021-09-25T10:07:54	363.0	12.0	23.333	0.25	0.37295	0.003996	1.7124	0.0					
ensuse001b-039-01-PAR_000101LP_TIME_LPM.txt	-36.126	8.405	2021-09-25T10:07:54	366.3	12.0	21.667	0.16667	0.34632	0.002664	1.7235	0.0					
ensuse001b-039-01-PAR_000101LP_TIME_LPM.txt	-36.126	8.405	2021-09-25T10:07:54	370.8	12.0	22.166	0.083333	0.35431	0.001332	1.5234	0.0					
ensuse001b-039-01-PAR_000101LP_TIME_LPM.txt	-36.126	8.405	2021-09-25T10:07:54	371.2	12.0	21.583	0.083333	0.34499	0.001332	1.5679	0.0					
ensuse001b-039-01-PAR_000101LP_TIME_LPM.txt	-36.126	8.405	2021-09-25T10:07:54	374.8	12.0	21.583	0.083333	0.34499	0.001332	1.5901	0.0					
ensuse001b-039-01-PAR_000101LP_TIME_LPM.txt	-36.126	8.405	2021-09-25T10:07:54	368.3	12.0	22.416	0.083333	0.3583	0.001332	1.4789	0.0					
ensuse001b-039-01-PAR_000101LP_TIME_LPM.txt	-36.126	8.405	2021-09-25T10:07:54	362.7	12.0	20.583	0.083333	0.329	0.001332	1.4789	0.0					
ensuse001b-039-02-ASC_000101LP_DEPTH_LPM.txt	-36.21	8.724	2021-09-29T21:28:35	2.5	24.6	139.55	0.6504	2.2306	0.010396	12.98	10.022	15.12814	35.489	250.63103	0.3139	0.00082804606
ensuse001b-039-02-ASC_000101LP_DEPTH_LPM.txt	-36.21	8.724	2021-09-29T21:28:35	7.5	19.8	143.13	0.75759	2.2878	0.012109	13.263	10.863	15.132271	35.488	250.53133	0.3139	0.0006346165
ensuse001b-039-02-ASC_000101LP_DEPTH_LPM.txt	-36.21	8.724	2021-09-29T21:28:35	17.5	18.6	134.19	0.75269	2.1449	0.012031	12.439	9.8674	15.135532	35.489	250.56764	0.3139	0.00062252756
ensuse001b-039-02-ASC_000101LP_DEPTH_LPM.txt	-36.21	8.724	2021-09-29T21:28:35	22.5	20.4	131.72	0.78432	2.1053	0.012536	12.173	9.6563	15.133996	35.489	250.5206	0.3139	0.0006950645
ensuse001b-039-02-ASC_000101LP_DEPTH_LPM.txt	-36.21	8.724	2021-09-29T21:28:35	27.5	21.0	136.52	0.57143	2.1822	0.0091337	13.013	9.8659	15.134932	35.489	250.3388	0.3139	0.00069506525
ensuse001b-039-02-ASC_000101LP_DEPTH_LPM.txt	-36.21	8.724	2021-09-29T21:28:35	32.5	24.6	141.3	0.85366	2.2585	0.013645	13.474	10.814	15.132903	35.488	250.23181	0.3139	0.0010855639
ensuse001b-039-02-ASC_000101LP_DEPTH_LPM.txt	-36.21	8.724	2021-09-29T21:28:35	37.5	24.0	142.08	0.75	2.271	0.011988	13.427	10.222	15.1022005	35.4865	250.15895	0.31937498	0.00070108764
ensuse001b-039-02-ASC_000101LP_DEPTH_LPM.txt	-36.21	8.724	2021-09-29T21:28:35	42.5	24.6	138.05	0.5691	2.2065	0.0090964	12.535	9.3018	15.099762	35.485	249.9658	0.30578887	0.00065205834
ensuse001b-039-02-ASC_000101LP_DEPTH_LPM.txt	-36.21	8.724	2021-09-29T21:28:35	47.5	24.0	128.42	1.2083	2.0526	0.019314	11.865	9.5243	15.09774	35.48469	249.85516	0.30335554	0.00064802746
ensuse001b-039-02-ASC_000101LP_DEPTH_LPM.txt	-36.21	8.724	2021-09-29T21:28:35	52.5	24.0	131.79	0.875	2.1065	0.013986	11.898	9.911	15.092326	35.48371	249.63695	0.30741113	0.0006963839
ensuse001b-039-02-ASC_000101LP_DEPTH_LPM.txt	-36.21	8.724	2021-09-29T21:28:35	57.5	23.4	126.84	0.76924	2.0273	0.012295	11.433	8.7316	15.0918	35.484	249.42674	0.29638	0.0006756958
ensuse001b-039-02-ASC_000101LP_DEPTH_LPM.txt	-36.21	8.724	2021-09-29T21:28:35	62.5	24.0	119.46	0.83334	1.9094	0.01332	10.552	8.1478	15.092984	35.484	249.2852	0.27338502	0.0006442635
ensuse001b-039-02-ASC_000101LP_DEPTH_LPM.txt	-36.21	8.724	2021-09-29T21:28:35	67.5	24.0	118.42	0.91667	1.8928	0.014652	10.247	8.1157	15.092064	35.484	249.04073	0.26645	0.0006104117
ensuse001b-039-02-ASC_000101LP_DEPTH_LPM.txt	-36.21	8.724	2021-09-29T21:28:35	72.5	24.0	117.08	0.62501	1.8714	0.0099901	10.252	8.404	15.091075	35.484	248.94257	0.2490111	0.0006023509
ensuse001b-039-02-ASC_000101LP_DEPTH_LPM.txt	-36.21	8.724	2021-09-29T21:28:35	77.5	23.4	113.21	0.55556	1.8095	0.00888	10.156	7.644	15.091322	35.484	248.85773	0.2482	0.0006104109
ensuse001b-039-02-ASC_000101LP_DEPTH_LPM.txt	-36.21	8.724	2021-09-29T21:28:35	82.5	23.4	116.5	0.38462	1.8621	0.0061477	10.258	7.564	15.091136	35.484	248.67502	0.23359995	0.00064909767
ensuse001b-039-02-ASC_000101LP_DEPTH_LPM.txt	-36.21	8.724	2021-09-29T21:28:35	87.5	23.4	115.64	1.0256	1.8484	0.016394	10.201	8.6956	15.092347	35.484	248.458	0.23579	0.0007409806
ensuse001b-039-02-ASC_000101LP_DEPTH_LPM.txt	-36.21	8.724	2021-09-29T21:28:35	92.5	23.4	115.6	0.64103	1.8477	0.010246	10.201	7.6757	15.089597	35.484	248.23457	0.22873336	0.0006265289
ensuse001b-039-02-ASC_000101LP_DEPTH_LPM.txt	-36.21	8.724	2021-09-29T21:28:35	97.5	35.4	114.27	0.48022	1.8264	0.0076758	10.17	7.2935	15.089609	35.483738	247.79056	0.22995	0.000599529
ensuse001b-039-02-ASC_000101LP_DEPTH_LPM.txt	-36.21	8.724	2021-09-29T21:28:35	107.5	21.0	107.57	0.66667	1.7194	0.010656	9.4103	7.468	15.081204	35.481	245.58743	0.21498504	0.001298311
ensuse001b-039-02-ASC_000101LP_DEPTH_LPM.txt	-36.21	8.724	2021-09-29T21:28:35	117.5	21.0	102.33	0.4762	1.6357	0.0076115	8.9275	6.8282	15.005353	35.461193	238.46552	0.15938336	0.00057814794
ensuse001b-039-02-ASC_000101LP_DEPTH_LPM.txt	-36.21	8.724	2021-09-29T21:28:35	127.5	20.4	80.735	0.63726	1.2905	0.010186	6.2792	4.6719	14.232151	35.307297	232.47116	0.04745	0.00052621326
ensuse001b-039-02-ASC_000101LP_DEPTH_LPM.txt	-36.21	8.724	2021-09-29T21:28:35	137.5	19.2	79.532	0.15625	1.2712	0.0024975	5.3791	3.8841	13.803048	35.221462	225.20654	0.036632735	0.0005112005
ensuse001b-039-02-ASC_000101LP_DEPTH_LPM.txt	-36.21	8.724	2021-09-29T21:28:35	147.5	19.2	69.166	0.0	1.1055	0.0	5.1497	3.0716	13.432226	35.16589	218.24239	0.020844221	0.00048432403
ensuse001b-039-02-ASC_000101LP_DEPTH_LPM.txt	-36.21	8.724	2021-09-29T21:28:35	157.5	18.0	63.611	0.11111	1.0168	0.001776	4.4256	2.6562	13.203385	35.130287	210.47812	0.009357267	0.0004817144
ensuse001b-039-02-ASC_000101LP_DEPTH_LPM.txt	-36.21	8.724	2021-09-29T21:28:35	167.5	18.6	65.913	0.16129	1.0536	0.0025781	4.6988	2.9622	12.960669	35.10484	203.30159	0.0043136366	0.00041580273
ensuse001b-039-02-ASC_000101LP_DEPTH_LPM.txt	-36.21	8.724	2021-09-29T21:28:35	177.5	18.6	54.14	0.21506	0.86536	0.0034374	4.1107	2.497	12.687685	35.077538	200.19994	-0.0011945171	0.000478661
ensuse001b-039-02-ASC_000101LP_DEPTH_LPM.txt	-36.21	8.724	2021-09-29T21:28:35	187.5	18.6	51.129	0.21505	0.81725	0.0034374	3.7161	2.3803	12.371756	35.046143	198.4161	0.001659091	0.00043290193
ensuse001b-039-02-ASC_000101LP_DEPTH_LPM.txt	-36.21	8.724	2021-09-29T21:28:35	197.5	19.8	50.708	0.25253	0.81051	0.0040364	3.747	2.1831	12.058966	35.015553	198.9086	-0.0073	0.0003908592
ensuse001b-039-02-ASC_000101LP_DEPTH_LPM.txt	-36.21	8.724	2021-09-29T21:28:35	207.5	19.8	49.091	0.15152	0.78466	0.0024218	3.5043	2.042	11.691727	34.970753	197.54742	-0.003504019	0.00042512795
ensuse001b-039-02-ASC_000101LP_DEPTH_LPM.txt	-36.21	8.724	2021-09-29T21:28:35	217.5	24.6	41.545	0.1626	0.66405	0.002599	2.9779	1.6768	11.243386	34.918488	196.5829	-0.00365	0.0003599266
ensuse001b-039-02-ASC_000101LP_DEPTH_LPM.txt	-36.21	8.724	2021-09-29T21:28:35	227.5	23.4	42.308	0.21368	0.67624	0.0034154	3.2333	1.7447	10.822032	34.867283	188.5825	-0.00365	0.00035819807
ensuse001b-039-02-ASC_000101LP_DEPTH_LPM.txt	-36.21	8.724	2021-09-29T21:28:35	237.5	23.4	38.291	0.08547	0.61204	0.0013661	2.817	1.3858	10.346419	34.810097	189.24196	-0.0032444582	0.00036692322
ensuse001b-039-02-ASC_000101LP_DEPTH_LPM.txt	-36.21	8.724	2021-09-29T21:28:35	247.5	21.6	33.565	0.18519	0.5365	0.0029601	2.5142	1.2876	9.858286	34.75627	194.41203	0.0	0.0003675612
ensuse001b-039-02-ASC_000101LP_DEPTH_LPM.txt	-36.21	8.724	2021-09-29T21:28:35	257.5	21.6	29.306	0.046296	0.46842	0.00073999	2.1992	0.95146	9.557297	34.722565	196.32211	0.0005678124	0.00041159836
ensuse001b-039-02-ASC_000101LP_DEPTH_LPM.txt	-36.21	8.724	2021-09-29T21:28:35	267.5	21.0	29.334	0.047619	0.46887	0.00076114	2.2493	1.0882	9.292152	34.694122	196.3082	-0.0033845496	0.00037875728
ensuse001b-039-02-ASC_000101LP_DEPTH_LPM.txt	-36.21	8.724	2021-09-29T21:28:35	277.5	20.4	29.559	0.0	0.47247	0.0	1.9688	1.0095	9.120041	34.67365	193.8966	-0.0073	0.000377142
ensuse001b-039-02-ASC_000101LP_DEPTH_LPM.txt	-36.21	8.724	2021-09-29T21:28:35	287.5	22.2	27.928	0.18018	0.44639	0.00288	1.9895	1.027	8.776914	34.640785	192.67981	-0.0073	0.00037553566
ensuse001b-039-02-ASC_000101LP_DEPTH_LPM.txt	-36.21	8.724	2021-09-29T21:28:35	297.5	24.0	24.583	0.0	0.39293	0.0	1.7124	0.79847	8.58857	34.623577	193.18935	-0.002281285	0.0003677593
ensuse001b-039-02-ASC_000101LP_DEPTH_LPM.txt	-36.21	8.724	2021-09-29T21:28:35	307.5	24.0	26.209	0.041667	0.41892	0.000666	1.7902	0.74866	8.427212	34.60354	195.41347	-0.00365	0.00043644296
ensuse001b-039-02-ASC_000101LP_DEPTH_LPM.txt	-36.21	8.724	2021-09-29T21:28:35	317.5	23.4	23.077	0.042735	0.36887	0.00068307	1.5966	0.7049	8.187625	34.577747	197.87137	-0.0054964656	0.0003930518
ensuse001b-039-02-ASC_000101LP_DEPTH_LPM.txt	-36.21	8.724	2021-09-29T21:28:35	327.5	23.4	24.573	0.08547	0.39277	0.0013661	1.6993	0.79758	7.937368	34.550095	200.26636	-0.0048666666	0.00035843893
ensuse001b-039-02-ASC_000101LP_DEPTH_LPM.txt	-36.21	8.724	2021-09-29T21:28:35	337.5	22.8	23.596	0.08772	0.37716	0.0014021	1.545	0.68501	7.74882	34.529293	199.76236	-0.00365	0.00035778954
ensuse001b-039-02-ASC_000101LP_DEPTH_LPM.txt	-36.21	8.724	2021-09-29T21:28:35	347.5	22.8	22.851	0.04386	0.36525	0.00070105	1.5509	0.63312	7.5997424	34.517673	197.2283	-0.00365	0.00036203524
ensuse001b-039-02-ASC_000101LP_DEPTH_LPM.txt	-36.21	8.724	2021-09-29T21:28:35	357.5	22.2	24.279	0.09009	0.38807	0.00144	1.6108	0.7234	7.4308224	34.504925	196.82658	-0.000648879	0.00038813995
ensuse001b-039-02-ASC_000101LP_DEPTH_LPM.txt	-36.21	8.724	2021-09-29T21:28:35	367.5	22.2	23.108	0.09009	0.36935	0.00144	1.5868	0.71993	7.276095	34.49096	198.96933	-0.0073	0.00040050742
ensuse001b-039-02-ASC_000101LP_DEPTH_LPM.txt	-36.21	8.724	2021-09-29T21:28:35	377.5	21.6	25.278	0.092593	0.40404	0.00148	1.7915	0.77146	7.0743504	34.470627	202.80525	-0.0073	0.0003648021
ensuse001b-039-02-ASC_000101LP_DEPTH_LPM.txt	-36.21	8.724	2021-09-29T21:28:35	387.5	21.6	23.936	0.092592	0.38258	0.00148	1.637	0.68183	6.8801003	34.448105	206.50731	-0.005911415	0.00037318937
ensuse001b-039-02-ASC_000101LP_DEPTH_LPM.txt	-36.21	8.724	2021-09-29T21:28:35	397.5	22.2	25.631	0.09009	0.40968	0.00144	1.8512	0.7207	6.6796327	34.425133	209.90639	-0.005355977	0.00039552053
ensuse001b-039-02-ASC_000101LP_DEPTH_LPM.txt	-36.21	8.724	2021-09-29T21:28:35	407.5	21.0	27.0	0.095238	0.43156	0.0015223	1.9126	0.76494	6.480959	34.402786	210.88289	-0.005340524	0.0003626436
ensuse001b-039-02-ASC_000101LP_DEPTH_LPM.txt	-36.21	8.724	2021-09-29T21:28:35	417.5	24.0	25.625	0.125	0.40959	0.001998	1.8848	0.74564	6.443112	34.404167	210.50465	-0.006173458	0.0003455784
ensuse001b-039-02-ASC_000101LP_DEPTH_LPM.txt	-36.21	8.724	2021-09-29T21:28:35	427.5	24.0	26.75	0.041667	0.42757	0.000666	2.0349	0.74149	6.366369	34.399345	211.87546	-0.0007036048	0.00036039474
ensuse001b-039-02-ASC_000101LP_DEPTH_LPM.txt	-36.21	8.724	2021-09-29T21:28:35	437.5	23.4	26.282	0.12821	0.42009	0.0020492	1.9844	0.7633	6.263017	34.38996	212.52536	-0.00365	0.00032398265
ensuse001b-039-02-ASC_000101LP_DEPTH_LPM.txt	-36.21	8.724	2021-09-29T21:28:35	447.5	22.8	28.202	0.04386	0.45078	0.00070105	2.0951	0.76372	6.1518393	34.383007	212.04782	-0.0044702254	0.00033468567
ensuse001b-039-02-ASC_000101LP_DEPTH_LPM.txt	-36.21	8.724	2021-09-29T21:28:35	457.5	22.2	27.117	0.045045	0.43344	0.00071999	2.0075	0.72197	6.0492945	34.38	211.86227	-0.006070108	0.0003638743
ensuse001b-039-02-ASC_000101LP_DEPTH_LPM.txt	-36.21	8.724	2021-09-29T21:28:35	467.5	21.6	25.972	0.046296	0.41514	0.00073999	1.8718	0.63977	6.009921	34.379745	211.60309	-0.005180645	0.00033763214
ensuse001b-039-02-ASC_000101LP_DEPTH_LPM.txt	-36.21	8.724	2021-09-29T21:28:35	477.5	21.0	25.858	0.095238	0.41331	0.0015223	1.8871	0.70671	5.973932	34.37927	211.48166	-0.0073	0.00032932725
ensuse001b-039-02-ASC_000101LP_DEPTH_LPM.txt	-36.21	8.724	2021-09-29T21:28:35	487.5	20.4	24.362	0.09804	0.3894	0.0015671	1.7922	0.6743	5.9357195	34.37899	211.72289	-0.0054377527	0.00035406213
ensuse001b-039-02-ASC_000101LP_DEPTH_LPM.txt	-36.21	8.724	2021-09-29T21:28:35	497.5	21.0	28.953	0.0	0.46277	0.0	2.1921	0.71118	5.8588586	34.372253	213.01755	-0.0017132644	0.00033321732
ensuse001b-039-02-ASC_000101LP_DEPTH_LPM.txt	-36.21	8.724	2021-09-29T21:28:35	512.5	24.6	23.293	0.04065	0.37231	0.00064975	1.7845	0.57766	5.6249824	34.34892	215.57225	-0.0038781273	0.00035929703
ensuse001b-039-02-ASC_000101LP_DEPTH_LPM.txt	-36.21	8.724	2021-09-29T21:28:35	532.5	25.2	23.532	0.039683	0.37613	0.00063429	1.7685	0.57739	5.329761	34.326035	216.699	-0.0031120959	0.00032258863
ensuse001b-039-02-ASC_000101LP_DEPTH_LPM.txt	-36.21	8.724	2021-09-29T21:28:35	552.5	25.2	22.897	0.0	0.36598	0.0	1.7897	0.57942	5.1879725	34.321487	216.72552	-0.006318816	0.0003167631
ensuse001b-039-02-ASC_000101LP_DEPTH_LPM.txt	-36.21	8.724	2021-09-29T21:28:35	572.5	25.8	24.108	0.07752	0.38534	0.0012391	1.8774	0.59279	5.1198716	34.32	216.5222	-0.0021193533	0.00036551335
ensuse001b-039-02-ASC_000101LP_DEPTH_LPM.txt	-36.21	8.724	2021-09-29T21:28:35	592.5	25.8	21.163	0.077519	0.33826	0.0012391	1.7119	0.54285	4.984441	34.31504	216.33926	-0.003184036	0.00033409643
ensuse001b-039-02-ASC_000101LP_DEPTH_LPM.txt	-36.21	8.724	2021-09-29T21:28:35	612.5	25.8	24.303	0.077519	0.38845	0.0012391	1.8929	0.63179	4.7886157	34.307064	215.21016	-0.004670422	0.00033376928
ensuse001b-039-02-ASC_000101LP_DEPTH_LPM.txt	-36.21	8.724	2021-09-29T21:28:35	632.5	25.2	21.31	0.079366	0.34061	0.0012686	1.5514	0.51364	4.759056	34.321976	211.83244	-0.0042647277	0.00034169643
ensuse001b-039-02-ASC_000101LP_DEPTH_LPM.txt	-36.21	8.724	2021-09-29T21:28:35	652.5	25.2	20.675	0.039683	0.33046	0.00063429	1.6415	0.4894	4.675064	34.329014	209.09167	-0.00365	0.0003187515
ensuse001b-039-02-ASC_000101LP_DEPTH_LPM.txt	-36.21	8.724	2021-09-29T21:28:35	672.5	24.0	22.458	0.0	0.35897	0.0	1.6846	0.49363	4.4428515	34.31612	211.7426	-0.0035393983	0.0003214059
ensuse001b-039-02-ASC_000101LP_DEPTH_LPM.txt	-36.21	8.724	2021-09-29T21:28:35	692.5	28.2	21.17	0.0	0.33838	0.0	1.6088	0.51655	4.313717	34.3137	210.11086	-0.0061116125	0.0003573617
ensuse001b-039-02-ASC_000101LP_DEPTH_LPM.txt	-36.21	8.724	2021-09-29T21:28:35	712.5	26.4	19.924	0.0	0.31847	0.0	1.5972	0.47764	4.273845	34.322727	207.59735	-0.0040912004	0.00035220242
ensuse001b-039-02-ASC_000101LP_DEPTH_LPM.txt	-36.21	8.724	2021-09-29T21:28:35	732.5	25.2	21.389	0.039683	0.34188	0.00063429	1.6203	0.50445	4.235281	34.32891	205.66899	-0.00365	0.0003051347
ensuse001b-039-02-ASC_000101LP_DEPTH_LPM.txt	-36.21	8.724	2021-09-29T21:28:35	752.5	24.0	17.875	0.0	0.28571	0.0	1.4233	0.38188	4.126894	34.332	204.41595	0.0	0.0002794415
ensuse001b-039-02-ASC_000101LP_DEPTH_LPM.txt	-36.21	8.724	2021-09-29T21:28:35	772.5	28.8	19.375	0.0	0.30969	0.0	1.4409	0.43066	4.0731544	34.339314	201.33673	-0.00048372493	0.00031549926
ensuse001b-039-02-ASC_000101LP_DEPTH_LPM.txt	-36.21	8.724	2021-09-29T21:28:35	792.5	27.6	18.841	0.036232	0.30115	0.00057913	1.5664	0.45774	4.02035	34.35282	198.94171	-0.00365	0.00033633545
ensuse001b-039-02-ASC_000101LP_DEPTH_LPM.txt	-36.21	8.724	2021-09-29T21:28:35	812.5	25.8	18.605	0.0	0.29737	0.0	1.4688	0.41337	3.9037733	34.35623	197.55379	0.002158605	0.00031006554
ensuse001b-039-02-ASC_000101LP_DEPTH_LPM.txt	-36.21	8.724	2021-09-29T21:28:35	832.5	24.6	19.146	0.0	0.30603	0.0	1.4103	0.42056	3.8401558	34.36518	194.88509	-0.0055122473	0.00030746908
ensuse001b-039-02-ASC_000101LP_DEPTH_LPM.txt	-36.21	8.724	2021-09-29T21:28:35	852.5	27.0	20.148	0.037037	0.32205	0.000592	1.537	0.44923	3.7789137	34.3755	193.01718	0.0	0.00030525058
ensuse001b-039-02-ASC_000101LP_DEPTH_LPM.txt	-36.21	8.724	2021-09-29T21:28:35	872.5	27.6	18.877	0.036232	0.30172	0.00057913	1.5712	0.45465	3.7150471	34.38218	191.08655	-0.00020976974	0.0003209237
ensuse001b-039-02-ASC_000101LP_DEPTH_LPM.txt	-36.21	8.724	2021-09-29T21:28:35	892.5	26.4	19.545	0.037879	0.31241	0.00060545	1.5213	0.45049	3.7072432	34.392433	188.84743	-0.0007051197	0.00029064118
ensuse001b-039-02-ASC_000101LP_DEPTH_LPM.txt	-36.21	8.724	2021-09-29T21:28:35	912.5	26.4	20.417	0.0	0.32634	0.0	1.6325	0.45522	3.6945684	34.407234	186.94691	-0.00365	0.00035412863
ensuse001b-039-02-ASC_000101LP_DEPTH_LPM.txt	-36.21	8.724	2021-09-29T21:28:35	932.5	26.4	18.258	0.0	0.29183	0.0	1.4708	0.38847	3.6758213	34.412746	185.89964	0.002125825	0.00031433182
ensuse001b-039-02-ASC_000101LP_DEPTH_LPM.txt	-36.21	8.724	2021-09-29T21:28:35	952.5	26.4	18.788	0.0	0.3003	0.0	1.4051	0.39832	3.6177888	34.42023	184.82243	-0.0028478003	0.0003045098
ensuse001b-039-02-ASC_000101LP_DEPTH_LPM.txt	-36.21	8.724	2021-09-29T21:28:35	972.5	26.4	20.947	0.037879	0.33481	0.00060545	1.6376	0.48808	3.5372987	34.427265	184.19629	-0.003529675	0.0002711265
ensuse001b-039-02-ASC_000101LP_DEPTH_LPM.txt	-36.21	8.724	2021-09-29T21:28:35	992.5	27.0	20.481	0.037037	0.32737	0.000592	1.5765	0.46383	3.490647	34.433834	183.43568	-0.0021088691	0.00029735864
ensuse001b-039-02-ASC_000101LP_DEPTH_LPM.txt	-36.21	8.724	2021-09-29T21:28:35	1012.5	26.4	18.409	0.0	0.29425	0.0	1.4506	0.40014	3.445999	34.441353	182.81024	0.0005522992	0.0002760069
ensuse001b-039-02-ASC_000101LP_DEPTH_LPM.txt	-36.21	8.724	2021-09-29T21:28:35	1032.5	42.0	17.691	0.02381	0.28276	0.00038058	1.3852	0.39401	3.405569	34.448517	182.13293	0.0033540023	0.0002508911
ensuse001b-039-02-PAR_000101LP_TIME_LPM.txt	-36.21	8.724	2021-09-28T05:57:36	328.9	12.0	22.0	0.083333	0.35165	0.001332	1.4789	0.0					
ensuse001b-039-02-PAR_000101LP_TIME_LPM.txt	-36.21	8.724	2021-09-28T05:57:36	474.7	12.0	23.417	0.083333	0.37429	0.001332	1.9237	0.0					
ensuse001b-039-02-PAR_000101LP_TIME_LPM.txt	-36.21	8.724	2021-09-28T05:57:36	434.1	12.0	23.917	0.0	0.38229	0.0	1.679	0.0					
ensuse001b-039-02-PAR_000101LP_TIME_LPM.txt	-36.21	8.724	2021-09-28T05:57:36	318.6	12.0	21.083	0.16667	0.33699	0.002664	1.6123	0.0					
ensuse001b-039-02-PAR_000101LP_TIME_LPM.txt	-36.21	8.724	2021-09-28T05:57:36	315.1	12.0	19.083	0.0	0.30503	0.0	1.2676	0.0					
ensuse001b-039-02-PAR_000101LP_TIME_LPM.txt	-36.21	8.724	2021-09-28T05:57:36	340.6	12.0	21.333	0.083333	0.34098	0.001332	1.4122	0.0					
ensuse001b-039-02-PAR_000101LP_TIME_LPM.txt	-36.21	8.724	2021-09-28T05:57:36	357.6	12.0	16.5	1.3333	0.26373	0.021312	1.2009	0.0					
ensuse001b-039-02-PAR_000101LP_TIME_LPM.txt	-36.21	8.724	2021-09-28T05:57:36	368.5	12.0	20.917	0.083333	0.33433	0.001332	1.5678	0.0					
ensuse001b-039-02-PAR_000101LP_TIME_LPM.txt	-36.21	8.724	2021-09-28T05:57:36	365.6	12.0	19.417	0.0	0.31035	0.0	1.1676	0.0					
ensuse001b-039-02-PAR_000101LP_TIME_LPM.txt	-36.21	8.724	2021-09-28T05:57:36	370.7	12.0	22.75	0.083333	0.36364	0.001332	1.6012	0.0					
ensuse001b-039-02-PAR_000101LP_TIME_LPM.txt	-36.21	8.724	2021-09-28T05:57:36	364.4	12.0	18.167	0.16667	0.29038	0.002664	1.3455	0.0					
ensuse001b-039-02-PAR_000101LP_TIME_LPM.txt	-36.21	8.724	2021-09-28T05:57:36	367.4	12.0	21.0	0.0	0.33567	0.0	1.2565	0.0					
ensuse001b-039-02-PAR_000101LP_TIME_LPM.txt	-36.21	8.724	2021-09-28T05:57:36	368.3	12.0	21.5	0.0	0.34365	0.0	1.2899	0.0					
ensuse001b-039-02-PAR_000101LP_TIME_LPM.txt	-36.21	8.724	2021-09-28T05:57:36	371.5	12.0	18.5	0.16667	0.2957	0.002664	1.3455	0.0					
ensuse001b-039-02-PAR_000101LP_TIME_LPM.txt	-36.21	8.724	2021-09-28T05:57:36	371.1	12.0	20.583	0.33334	0.329	0.0053281	1.4566	0.0					
ensuse001b-039-02-PAR_000101LP_TIME_LPM.txt	-36.21	8.724	2021-09-28T05:57:36	374.0	12.0	20.25	0.0	0.32367	0.0	1.4011	0.0					
ensuse001b-039-02-PAR_000101LP_TIME_LPM.txt	-36.21	8.724	2021-09-28T05:57:36	377.7	12.0	20.5	0.083333	0.32767	0.001332	1.4789	0.0					
